,BPA,PNW,SDGE,SCE,PGE_valley,PGE_bay
87,7598.549422140731,21281.986333727895,2466.360401901645,11764.728470123158,5710.047713419132,5068.058288050825
88,7906.635832259455,22601.72598044015,2476.927988147329,11613.541838545116,5785.3659399850985,5150.294634207591
89,8274.658526189338,23968.68039334491,2620.8872723749387,11911.761982863143,6164.923184944301,5334.0110468465855
90,8246.559815763103,23769.924250658,2884.67977011669,13157.20994422687,6957.427943662079,5672.489944427639
91,8087.507924541278,23129.91163061188,2974.1132173262436,13403.2516505114,7032.792736343348,5680.902154005632
92,7858.881715061019,22107.023385675904,2911.75456711273,13236.110370891869,7156.083818468845,5330.422274961035
93,7477.471723783642,20328.757280808077,2817.987993406735,12931.477726523543,6937.3746263207795,5196.461430944153
94,6978.274634845612,18501.466221636703,2670.633427455356,12288.725200412593,6445.126234202824,5072.235930497136
95,6543.7063306081745,17136.6380277084,2423.5232766273584,11339.36273932694,5907.726918514385,4711.980653605585
96,6504.555759120615,16468.58897865502,1945.7384720887746,8655.321673078406,4776.512636120746,4080.1058467481594
97,6381.641095934682,16086.720023939371,1781.3484446173518,8105.452419088434,4472.1239607006355,3974.8474932092904
98,6361.835961340187,15991.702062687018,1695.4517664884079,7817.72558142596,4307.9197604934925,3889.5065749990417
99,6433.708208322768,16150.831010698219,1648.681121523591,7628.51127524128,4220.269284209412,3860.667929187774
100,6674.23628147767,16796.415521147697,1634.071472474183,7591.161797561905,4215.829334118432,3914.0140215612532
101,7194.201001598496,18290.4167792412,1665.6457160487935,7764.452282237279,4224.8029953106625,3980.5045444181587
102,7871.710983130971,20987.264125840986,1772.2011597162266,8288.089119428421,4402.054991967596,4230.3809717522445
103,8242.58846845743,22699.735737233466,1966.8372271824753,9008.059220265328,4803.560516134814,4736.0720250195045
104,8245.15153368974,22654.078279813195,2071.1670402884015,9298.24977827844,5001.712957631898,4973.337224609273
105,8155.43679568143,22249.709094442504,2135.574350792672,9534.748460235369,5056.634530696299,5149.0178703873125
106,8020.00789776848,21855.70381198179,2166.9840582049096,9772.71799286238,5262.213497590985,5173.8266787338425
107,7862.19414077508,21526.92508256567,2186.364772126365,9905.032722097323,5233.654853573007,5043.085605392662
108,7723.412828915915,21196.971677688456,2185.6068778388058,9913.656439158121,5150.330055530665,4964.360419761048
109,7604.66769020534,20933.374393213024,2178.8824840818493,9863.659890020936,4997.125289219082,4916.902566061275
110,7497.4654154293075,20742.824683768562,2167.5056821743174,9750.482741623779,5001.161012966957,4847.854686597818
111,7529.579939613694,20951.691509550477,2163.6278357035126,9671.124040471796,4963.915487710092,4832.3160393385315
112,7854.125085542916,22169.646281436522,2182.909621067277,9569.48650388578,5056.99765515919,4821.707596452846
113,8286.719680129889,23433.186524523688,2319.9770345765082,9804.695062978912,5387.074478955717,5069.049706356518
114,8303.642946801483,23146.25277850133,2569.4981264442026,10845.216116020696,6025.01275375141,5520.72614856944
115,8152.965900116583,22388.23735974423,2653.8829068865225,11126.380823122345,6218.553492270522,5364.4567346814165
116,7931.462618203724,21397.547539858693,2591.5359720454585,10978.856122971456,6331.588577800314,5137.36607074103
117,7553.804140339943,19920.19137563123,2504.1061492506037,10670.277748116889,6190.1794609474355,4951.431151889599
118,7066.148909841797,18515.507303155126,2363.3203536998003,10139.068647243837,5724.558437349372,4749.748905053767
119,6649.774883952824,17319.447470525523,2138.5225002742613,9318.882920088354,5287.822309028225,4420.901109479818
120,5955.031984117231,15440.69164816949,1823.149829446426,8432.539584306434,4998.513264121716,4131.056167420066
121,5854.434788547715,15011.697281665587,1672.6679391685548,7944.844643969618,4807.909995276542,3927.131577560597
122,5845.405463879557,14754.681047389333,1593.0544906565647,7631.538550252169,4762.704370871211,3742.448470329074
123,5928.414711953272,14751.864222580618,1552.3516194671267,7434.44967045299,4665.944486364989,3704.492433224308
124,6174.900570328634,15065.269033243078,1538.558098070275,7427.9127459834035,4537.714873046939,3911.1524386088167
125,6691.367932726516,15806.232991175959,1572.9704527362685,7645.942273003581,4505.867898809621,4122.5253067326885
126,7379.045483984722,16876.32567068955,1684.635396204229,8176.141865827189,4726.944307146426,4361.864789351943
127,7809.361156878754,17768.406471838967,1889.4751229165845,8911.517549707838,5195.907316812762,4787.130887152088
128,7779.83612972136,18196.649138268527,2009.9028312463283,9316.760097710365,5492.509711833924,5005.765460447615
129,7630.79173574539,18520.64694039647,2058.755892358274,9564.103405358665,5620.4983765547995,5083.022247352833
130,7465.5892190319155,18710.649290612095,2091.953144223691,9747.737881758865,5691.3975769964245,5144.635240877168
131,7263.313368983594,18640.46433003625,2112.947704582137,9875.946640842083,5674.532194931222,5034.481286343822
132,7117.217561559063,18431.125643207055,2114.4014484990016,9880.044387268174,5577.662936210497,5002.083113456819
133,6984.091517945148,18144.880071906664,2110.165016149734,9816.349304521484,5432.36627958431,4980.9293727632985
134,6910.000817462413,17978.80005231692,2100.4288706424604,9719.342379391623,5345.578555855446,5014.536908542027
135,6974.200560777994,18126.45351176284,2094.2270609560887,9642.38630873708,5290.100318469151,4995.22060654165
136,7297.60995710745,19081.75683039435,2105.769672778206,9529.120263625584,5318.976463834317,5032.944264663904
137,7713.477196771195,20374.3866809132,2229.255415561613,9742.573715793236,5754.380913826313,5113.795334836682
138,7735.457882622712,20303.18658278586,2455.8794532632046,10737.46783055163,6431.50792133824,5515.6129047262575
139,7597.212601803888,19793.173032980696,2523.3321776258144,10933.476631399146,6468.6275424474925,5465.638690399465
140,7411.2193622061695,19201.79115757674,2461.187769700212,10737.525232570995,6475.628492257065,5332.559125486129
141,7043.776548096027,18369.004576997202,2375.6754614107404,10481.844734538903,6320.686842851596,5117.870195528426
142,6550.454307756719,17175.590404288032,2242.799764193708,9938.785860824031,5949.362656457893,4812.865687860476
143,6145.2527130233175,16087.843892286486,2024.0017114508373,9151.53488286932,5598.281492346513,4454.0472783742125
144,6295.057702865119,15738.22705284428,1794.7990143873708,8795.124318094466,5753.025660790143,4290.32216524011
145,6202.535884475084,15373.618324846148,1641.2653767718293,8291.433067190437,5494.252466934131,4083.3344889137916
146,6202.041990858117,15269.915164868991,1565.836839720982,7969.2125966603435,5292.890777976172,4011.205123875506
147,6296.101538268377,15411.854345459344,1526.0808567280924,7752.98288369018,5097.916988884419,4001.3920634429655
148,6553.119628104948,15859.090968016299,1515.1850392115282,7738.501161460317,5069.536174340753,4060.9834926451285
149,7128.967358302447,16785.89869580604,1551.7096194667715,7964.797855806781,5114.518067883726,4144.117839460615
150,7890.984084567531,18125.255208676128,1673.0982644083053,8546.99518133272,5360.053165558904,4449.027127264959
151,8325.83663962121,19313.141005138867,1898.521812749994,9402.381773761865,5950.812410293313,4921.9501864087715
152,8264.99189900954,19830.277779738102,2023.8861094749939,9819.258432088742,6318.871069754631,5251.879064126302
153,8116.994686533302,20077.897685449443,2070.745541471091,10079.604017611082,6384.282275829153,5300.394115855375
154,7951.950277915666,19931.514533124187,2091.6833519194574,10289.832227121917,6674.833421186676,5198.349671371486
155,7773.138025004114,19516.789873121492,2103.51240237554,10453.18428901754,6695.385080415007,5109.368666995568
156,7605.226048295536,19111.16805465334,2101.146141137601,10396.114981601315,6592.280064771163,5001.325323564354
157,7461.566880184266,18736.262291007068,2092.0518019648057,10351.079401982473,6395.872029626931,4936.279436030452
158,7389.781394122598,18509.64916169749,2078.321106472929,10223.796505155833,6257.735793147624,4939.599423479605
159,7435.6262475705125,18680.33904031493,2070.0154867468123,10103.47058437173,6099.93446843231,5104.904521425063
160,7758.55893196237,20008.775225034376,2080.309801690736,9968.418928542134,6148.18908051678,5119.454288711264
161,8153.352991319233,21987.440058739063,2195.616836916659,10173.074477028578,6604.676925593125,5191.843799164562
162,8155.992632167636,22214.51346846461,2415.8714473457544,11161.33585603501,7355.786485680736,5655.398785732988
163,8000.014373374997,21834.215526152824,2489.6392422518106,11376.430743245743,7501.303197233635,5606.852137929887
164,7793.286111447351,21054.537635860597,2428.9915188209484,11192.389604568107,7414.875293146102,5499.184893113286
165,7416.285238581401,19805.497659690398,2341.208356129911,10930.56471944423,7199.83040350539,5376.393906354878
166,6907.747369715363,18160.433933744684,2210.806335142408,10392.031653246398,6849.468948006168,5104.968109940113
167,6491.073891759214,16925.776219413387,1997.9152009103664,9625.991603634106,6237.725906100809,4816.020306889823
168,6645.262313660033,16600.875010541866,1893.9049594974133,9270.40307790194,5664.205226627839,4586.921034607551
169,6518.440283594324,16296.857955306632,1737.8053260175695,8642.343045792515,5278.964852200633,4472.345833473064
170,6490.0408114299635,16308.870734400747,1659.7095718296293,8297.397291909585,5117.767147721563,4373.338668733736
171,6563.286631884873,16573.175401649136,1613.2632283254213,8067.261499159124,5035.377592359773,4311.954295911423
172,6820.688263616917,17342.020799850565,1598.4237116381155,8031.7312238269105,4947.995812195987,4362.5533536807525
173,7378.327751165414,19017.254101799743,1632.9129927749598,8228.00006447966,5028.547991372119,4446.70874516195
174,8121.012583602989,22096.541271727347,1743.7537835288467,8753.603922829609,5305.557774226427,4636.838943454574
175,8589.40536753239,23946.756819936767,1953.7334177505354,9485.438696093835,5698.492460452079,5150.665178198568
176,8638.166956726076,23843.655007073212,2072.9049751426282,9856.551182883346,6102.04140180512,5474.39094087732
177,8566.359236454746,23285.91619115769,2128.4484045169693,10117.238328131,6164.610515190477,5553.058272835487
178,8400.160937516008,22674.17669108113,2156.0307584896163,10295.221367054306,6309.303696264578,5518.781405906677
179,8192.300782775645,21962.822769871385,2168.306473493737,10455.843946059686,6276.721571620709,5396.414757464561
180,8013.871388342128,21313.057724529906,2164.620883129293,10505.261973872324,6219.220721515938,5354.259330840394
181,7866.8563177285805,20747.743756783824,2154.213243228315,10423.542443677406,6102.876171819178,5206.927375103595
182,7753.7799728094515,20333.839037384747,2143.8151010430256,10291.63225659187,5972.337551886107,5256.236558012031
183,7809.812864266936,20615.021665108186,2135.051101701467,10204.493530001206,5914.8280464988975,5302.760540768272
184,8156.889150954758,22285.132547767786,2152.092291258365,10083.04659819983,6132.386479352178,5273.062696986503
185,8619.590990476923,24302.555581204495,2278.6701360079164,10346.693124923653,6549.593531904442,5396.28991429942
186,8625.14465335086,24424.00510838138,2518.521045011403,11444.269855043905,7319.386996648511,5821.96254777413
187,8475.283874740793,23962.185327145162,2584.9854810343627,11676.167810121351,7441.568800040154,5717.227881537188
188,8256.363484550673,23093.941225640232,2523.2616396967396,11439.860092027822,7418.075432848652,5670.4743573727155
189,7874.466660396394,21415.663365811837,2439.2600392780414,11197.484861562827,7252.987266391878,5509.630603276017
190,7356.595331803163,19422.649481518067,2304.6238125556415,10739.438009349704,6772.490082926958,5303.392997039093
191,6934.69626228209,17950.979266013746,2092.4145456482497,9960.315703348248,6270.084925347437,4942.739367886214
192,6666.048840494491,17119.667135537475,2198.8427460177713,10788.59484298877,5639.821590217754,4675.561437219214
193,6554.366789032687,16832.722676984526,2019.0380347695736,10155.604365593166,5354.722347709518,4478.624922161381
194,6530.372867022532,16805.7761896428,1924.2516872993049,9759.725501172063,5104.121974130027,4385.869898718241
195,6606.6739710814745,17043.988130427413,1872.1364207526342,9487.821672611848,5069.461871079893,4246.387643778988
196,6855.143511279231,17777.942746133744,1854.9346498491052,9449.207765674388,4972.560476158021,4299.476452614842
197,7358.668742163144,19483.084304003096,1886.0169147830165,9670.29550884738,5009.000928631444,4412.688196418127
198,8047.800637086766,22744.571988813037,1997.1253723487616,10197.90499041155,5174.716852524505,4622.207201720482
199,8517.59097776913,24544.66970178599,2209.995066094004,10861.935839252994,5532.994380769793,5042.805168824476
200,8636.763569573719,24280.539416593674,2327.4165801289005,11352.81630780606,5863.271560792519,5318.311786730349
201,8612.769615115392,23520.308504595952,2397.5898104882053,11744.115718375984,5980.047060851717,5455.129884800488
202,8463.18788711848,22729.676728667753,2434.7484607586207,12000.810902023386,6199.483168465085,5444.518255963187
203,8273.327062080762,22030.778106957212,2448.5842426175186,12221.874793639729,6317.466736133642,5361.634081272956
204,8117.3048069472015,21421.352818994077,2444.699708468804,12207.821469334449,6261.420567997366,5311.438170436983
205,7971.436952630617,20911.580517315106,2434.1470284399534,12148.529850893407,6097.718872046982,5191.308845342353
206,7879.229181097256,20572.445941667265,2422.5536425643945,11989.415367371725,5977.409046526158,5215.80674380033
207,7937.72311409102,20956.259138613466,2418.2298573543876,11841.4406876382,5978.23515027042,5142.403040264009
208,8256.763590364179,22701.14305765188,2436.481788543067,11719.602976464283,5937.044495985695,5287.356954097209
209,8691.962564314368,24719.96736121365,2581.849094354271,12027.909957870952,6474.77494230237,5353.531901017892
210,8694.572906664902,24811.08524372624,2862.2306171671557,13306.21705036012,7251.234351641204,5843.82622916372
211,8528.174679714646,24341.557227763216,2948.3917432607836,13586.08371466529,7379.340366891418,5795.152562951478
212,8309.094896618664,23527.257869049463,2884.671046239669,13323.590940395468,7281.60066798257,5696.378165182022
213,7941.740879963493,21923.166691090937,2792.990910428929,13091.668863326615,7203.179381976203,5525.656974220353
214,7421.265535435375,19736.249474163043,2644.7584885174483,12481.357949809471,6766.864269712559,5241.211622367854
215,6981.3679119864355,18213.770443404574,2406.845952309338,11580.159194215534,6273.60664897957,4900.685466192515
216,6581.857045106082,17267.106124127928,2208.735610052725,11006.722922561463,5684.062177680803,4673.4597851514445
217,6473.828092234878,16983.73570638486,2023.4004369204804,10281.951126340779,5295.033247345421,4611.681818724003
218,6441.1926689733755,16999.636041932696,1926.0699780697926,9900.085102722038,5043.529133891019,4556.879250145416
219,6517.828250584713,17285.41821907903,1873.8232234400823,9636.115600414349,4923.748424665493,4500.395429973581
220,6764.899299653007,18022.02177832433,1854.6914503793098,9594.235341284033,4883.407889092418,4611.793541567574
221,7275.153468946682,19930.56195812259,1885.9268004277221,9784.421540411251,4926.939355115484,4700.774188546445
222,7970.438530311285,23294.24982447523,1996.9585261238935,10331.998962087919,5110.477931982028,4867.807893840002
223,8438.65693838251,25060.91633847685,2204.818851127789,10980.092490610046,5500.168619394512,5285.839008814417
224,8537.184458846645,24858.23899201189,2325.0949536086896,11457.6491644401,5984.539007263622,5395.495185698913
225,8477.75613052252,24040.90391472786,2404.277783918296,11905.008083188173,5668.897391191758,5857.815452546715
226,8310.271111543416,23116.527802512308,2450.045801858264,12191.33465218204,6100.393293734281,5619.112587670621
227,8098.982229204355,22226.540286774765,2469.636785618885,12406.988450674027,6132.980634838739,5577.503139844696
228,7919.159500736515,21488.350703853393,2467.1819550236296,12388.166406503145,6127.130968739158,5501.73623359848
229,7782.1480266493045,21034.31399601718,2457.338964014196,12362.207179273286,5931.589036015233,5422.064931846686
230,7674.683394684293,20697.172140370974,2445.118586969557,12242.857459581744,5922.523891768251,5362.738018751153
231,7744.753391056892,21065.076217286056,2439.076964627029,12140.792253180747,5867.542002250099,5387.138219736758
232,8099.175644288844,22628.18647095478,2459.3245126809284,12032.700249860467,5973.429793332321,5380.259581827559
233,8562.634662884157,24577.86966836292,2613.3236582298227,12368.168424210444,6448.840868883072,5542.720553479062
234,8579.290369545608,24678.630925254227,2908.1165851542746,13683.739911791763,7276.638071116042,6004.908027427178
235,8444.337669521097,24291.75341104743,2997.3802679595365,13987.470951781932,7464.437521198312,6048.601106798161
236,8250.63263030982,23440.654293701427,2924.390504936173,13772.024313179503,7364.114937648513,5968.306642598441
237,7888.023934703713,21734.558856358686,2824.242436559214,13516.695654921155,7123.583637074674,5802.086073827188
238,7374.283383803327,19621.48569941871,2670.98839772282,12879.011185949017,6713.718511655724,5473.877648987867
239,6928.637415948682,18125.709894620006,2427.330742558902,11970.102475312175,6235.960841611437,5148.417722367587
240,6946.8403630131315,17587.823630478837,2128.276680262542,10118.306826009622,5497.968653890312,4796.606739876158
241,6836.361968079742,17249.530263122724,1953.2087169557324,9472.4084536527,5244.025545598788,4718.102122369184
242,6847.269936104283,17243.998912040268,1862.3069305604058,9113.680187839802,4980.364187123222,4729.452585036478
243,6942.870981175245,17449.422469695986,1812.3263962702838,8866.815457016706,4901.116291078498,4610.5490932134
244,7233.978685738186,18147.4876065196,1797.1216454668122,8857.225019966765,4878.404808127848,4715.121527793165
245,7845.548838199903,19820.049427617138,1835.0223088633843,9102.90382880349,4874.609123949022,4819.672253581217
246,8622.008563126301,22936.634578017714,1959.2216513586225,9770.8257361149,5102.803246762825,4998.146863679778
247,9127.537728743342,24671.97410082362,2191.274217265789,10587.625951668404,5625.3711206181915,5527.164273325343
248,9148.107805602198,24445.967373568,2316.919289095793,11037.59730357109,5925.952725105397,5874.584577863015
249,9035.763713686601,23901.019253856728,2381.8972490103724,11318.248003953606,5990.095626403802,6014.494222983966
250,8872.017487934336,23407.593083259035,2413.08077597849,11547.856581427866,6191.074961663019,6104.542881872953
251,8686.265503819803,22867.26413919735,2426.9552507614494,11707.167037900153,6328.193716713386,5858.828200271289
252,8512.449633263956,22395.517328829974,2426.716474311975,11695.65201830522,6312.884797116073,5754.166112390696
253,8328.571170390236,21967.346825685017,2421.3381654884015,11671.639251999315,6138.230068626382,5647.795607345652
254,8214.743293094456,21712.505546332,2410.094356301764,11527.022581481922,6039.554027136129,5622.993455494032
255,8274.966888405737,21959.259925622137,2401.8840780967976,11379.003601749851,6037.503942861823,5602.244120116128
256,8613.748926362687,23312.67326298724,2417.765564506467,11276.877391061715,6124.125914797987,5698.160111926611
257,9170.068758308227,24861.75643701994,2560.2722804305877,11560.810102676423,6557.973860861888,5930.536941890234
258,9220.375658413477,24745.218156122995,2837.60677864322,12842.87644039596,7332.314989969896,6246.84644726894
259,9065.933096858758,24107.55874011475,2924.410935968926,13152.66742197803,7450.955360891869,6290.286444175375
260,8829.246821795343,23077.466555224844,2850.1317670511485,12961.413698267545,7575.991436018697,5898.355109571594
261,8399.220487506798,21248.171856087378,2746.3825479508355,12630.472281202547,7380.1849855614255,5777.416141696047
262,7823.55849124826,19346.050078039352,2590.519612407292,12042.108863642892,6815.3917576461345,5609.176144116539
263,7365.01819766967,17957.949894769892,2342.5585474142827,11112.612000207493,6265.056558576118,5225.152599745013
264,5929.573302760817,15893.856522295224,2079.1578237043373,9918.206275372386,5382.505370851485,4193.348265677128
265,5846.211761372539,15551.990689377231,1943.4499792169856,9383.298492221207,5105.93094730899,4139.89207655278
266,5828.175455808977,15457.341557155807,1857.9563341739768,9059.366166976622,4893.434587141946,4030.0920419014064
267,5907.405236496234,15624.528038871686,1810.446401897318,8824.51584544197,4773.330056129892,3983.0082927503336
268,6127.24652215542,16247.86963619621,1797.5491830264243,8817.206542072037,4760.009364220337,4030.425315645472
269,6603.852117716106,17698.589832544192,1839.090341200047,9018.235674492089,4796.550303801024,4121.914217174787
270,7251.992140164095,20365.211094430255,1966.9268559826926,9606.225882717396,5040.62178558187,4418.52470875249
271,7621.950495902946,22081.5258274936,2198.4578538950727,10410.863078573926,5464.257881497522,4911.051854185191
272,7629.826090881274,22040.308962633968,2322.711890527619,10797.31166085735,5787.387019834564,5246.149068871299
